ফসল: Aman | জেলা: Bagerhat | মৌসুম: Kharif 2 | রোপণ: June | বৃদ্ধি: July to Oct | কাটাই: Nov to Dec | গড় তাপমাত্রা: 26.0°C | তাপমাত্রা: 12.0–40°C | গড় আর্দ্রতা: 72.5% | আপেক্ষিক আর্দ্রতা: 85–60% | উৎপাদন: 150905
ফসল: Cauliflower | জেলা: Cumilla | মৌসুম: Kharif 2 | রোপণ: Sep | বৃদ্ধি: Nov to Jan | কাটাই: Feb | গড় তাপমাত্রা: 19.0°C | তাপমাত্রা: 8.0–30°C | গড় আর্দ্রতা: 77.5% | আপেক্ষিক আর্দ্রতা: 85–70% | উৎপাদন: 8124
ফসল: Cauliflower | জেলা: Dhaka | মৌসুম: Kharif 2 | রোপণ: Sep | বৃদ্ধি: Nov to Jan | কাটাই: Feb | গড় তাপমাত্রা: 19.0°C | তাপমাত্রা: 8.0–30°C | গড় আর্দ্রতা: 77.5% | আপেক্ষিক আর্দ্রতা: 85–70% | উৎপাদন: 9577
ফসল: Cauliflower | জেলা: Dinajpur | মৌসুম: Kharif 2 | রোপণ: Sep | বৃদ্ধি: Nov to Jan | কাটাই: Feb | গড় তাপমাত্রা: 19.0°C | তাপমাত্রা: 8.0–30°C | গড় আর্দ্রতা: 77.5% | আপেক্ষিক আর্দ্রতা: 85–70% | উৎপাদন: 21972
ফসল: Cauliflower | জেলা: Faridpur | মৌসুম: Kharif 2 | রোপণ: Sep | বৃদ্ধি: Nov to Jan | কাটাই: Feb | গড় তাপমাত্রা: 19.0°C | তাপমাত্রা: 8.0–30°C | গড় আর্দ্রতা: 77.5% | আপেক্ষিক আর্দ্রতা: 85–70% | উৎপাদন: 2561
ফসল: Cauliflower | জেলা: Feni | মৌসুম: Kharif 2 | রোপণ: Sep | বৃদ্ধি: Nov to Jan | কাটাই: Feb | গড় তাপমাত্রা: 19.0°C | তাপমাত্রা: 8.0–30°C | গড় আর্দ্রতা: 77.5% | আপেক্ষিক আর্দ্রতা: 85–70% | উৎপাদন: 256
ফসল: Cauliflower | জেলা: Gaibandha | মৌসুম: Kharif 2 | রোপণ: Sep | বৃদ্ধি: Nov to Jan | কাটাই: Feb | গড় তাপমাত্রা: 19.0°C | তাপমাত্রা: 8.0–30°C | গড় আর্দ্রতা: 77.5% | আপেক্ষিক আর্দ্রতা: 85–70% | উৎপাদন: 2515
ফসল: Cauliflower | জেলা: Gazipur | মৌসুম: Kharif 2 | রোপণ: Sep | বৃদ্ধি: Nov to Jan | কাটাই: Feb | গড় তাপমাত্রা: 19.0°C | তাপমাত্রা: 8.0–30°C | গড় আর্দ্রতা: 77.5% | আপেক্ষিক আর্দ্রতা: 85–70% | উৎপাদন: 5353
ফসল: Cauliflower | জেলা: Gopalganj | মৌসুম: Kharif 2 | রোপণ: Sep | বৃদ্ধি: Nov to Jan | কাটাই: Feb | গড় তাপমাত্রা: 19.0°C | তাপমাত্রা: 8.0–30°C | গড় আর্দ্রতা: 77.5% | আপেক্ষিক আর্দ্রতা: 85–70% | উৎপাদন: 2023
ফসল: Cauliflower | জেলা: Habiganj | মৌসুম: Kharif 2 | রোপণ: Sep | বৃদ্ধি: Nov to Jan | কাটাই: Feb | গড় তাপমাত্রা: 19.0°C | তাপমাত্রা: 8.0–30°C | গড় আর্দ্রতা: 77.5% | আপেক্ষিক আর্দ্রতা: 85–70% | উৎপাদন: 2006
ফসল: Cauliflower | জেলা: Jamalpur | মৌসুম: Kharif 2 | রোপণ: Sep | বৃদ্ধি: Nov to Jan | কাটাই: Feb | গড় তাপমাত্রা: 19.0°C | তাপমাত্রা: 8.0–30°C | গড় আর্দ্রতা: 77.5% | আপেক্ষিক আর্দ্রতা: 85–70% | উৎপাদন: 11090
ফসল: Cauliflower | জেলা: Jashore | মৌসুম: Kharif 2 | রোপণ: Sep | বৃদ্ধি: Nov to Jan | কাটাই: Feb | গড় তাপমাত্রা: 19.0°C | তাপমাত্রা: 8.0–30°C | গড় আর্দ্রতা: 77.5% | আপেক্ষিক আর্দ্রতা: 85–70% | উৎপাদন: 9143
ফসল: Cauliflower | জেলা: Jhallokati | মৌসুম: Kharif 2 | রোপণ: Sep | বৃদ্ধি: Nov to Jan | কাটাই: Feb | গড় তাপমাত্রা: 19.0°C | তাপমাত্রা: 8.0–30°C | গড় আর্দ্রতা: 77.5% | আপেক্ষিক আর্দ্রতা: 85–70% | উৎপাদন: 536
ফসল: Cauliflower | জেলা: Jhenaidah | মৌসুম: Kharif 2 | রোপণ: Sep | বৃদ্ধি: Nov to Jan | কাটাই: Feb | গড় তাপমাত্রা: 19.0°C | তাপমাত্রা: 8.0–30°C | গড় আর্দ্রতা: 77.5% | আপেক্ষিক আর্দ্রতা: 85–70% | উৎপাদন: 8739
ফসল: Cauliflower | জেলা: Joypurhat | মৌসুম: Kharif 2 | রোপণ: Sep | বৃদ্ধি: Nov to Jan | কাটাই: Feb | গড় তাপমাত্রা: 19.0°C | তাপমাত্রা: 8.0–30°C | গড় আর্দ্রতা: 77.5% | আপেক্ষিক আর্দ্রতা: 85–70% | উৎপাদন: 1697
ফসল: Cauliflower | জেলা: Khagrachari | মৌসুম: Kharif 2 | রোপণ: Sep | বৃদ্ধি: Nov to Jan | কাটাই: Feb | গড় তাপমাত্রা: 19.0°C | তাপমাত্রা: 8.0–30°C | গড় আর্দ্রতা: 77.5% | আপেক্ষিক আর্দ্রতা: 85–70% | উৎপাদন: 1562
ফসল: Cauliflower | জেলা: Khulna | মৌসুম: Kharif 2 | রোপণ: Sep | বৃদ্ধি: Nov to Jan | কাটাই: Feb | গড় তাপমাত্রা: 19.0°C | তাপমাত্রা: 8.0–30°C | গড় আর্দ্রতা: 77.5% | আপেক্ষিক আর্দ্রতা: 85–70% | উৎপাদন: 3278
ফসল: Cauliflower | জেলা: Kishoreganj | মৌসুম: Kharif 2 | রোপণ: Sep | বৃদ্ধি: Nov to Jan | কাটাই: Feb | গড় তাপমাত্রা: 19.0°C | তাপমাত্রা: 8.0–30°C | গড় আর্দ্রতা: 77.5% | আপেক্ষিক আর্দ্রতা: 85–70% | উৎপাদন: 3595
ফসল: Cauliflower | জেলা: Kurigram | মৌসুম: Kharif 2 | রোপণ: Sep | বৃদ্ধি: Nov to Jan | কাটাই: Feb | গড় তাপমাত্রা: 19.0°C | তাপমাত্রা: 8.0–30°C | গড় আর্দ্রতা: 77.5% | আপেক্ষিক আর্দ্রতা: 85–70% | উৎপাদন: 6359
ফসল: Cauliflower | জেলা: Kushtia | মৌসুম: Kharif 2 | রোপণ: Sep | বৃদ্ধি: Nov to Jan | কাটাই: Feb | গড় তাপমাত্রা: 19.0°C | তাপমাত্রা: 8.0–30°C | গড় আর্দ্রতা: 77.5% | আপেক্ষিক আর্দ্রতা: 85–70% | উৎপাদন: 4268
ফসল: Cauliflower | জেলা: Lakshmipur | মৌসুম: Kharif 2 | রোপণ: Sep | বৃদ্ধি: Nov to Jan | কাটাই: Feb | গড় তাপমাত্রা: 19.0°C | তাপমাত্রা: 8.0–30°C | গড় আর্দ্রতা: 77.5% | আপেক্ষিক আর্দ্রতা: 85–70% | উৎপাদন: 405
ফসল: Cauliflower | জেলা: Lalmonirhat | মৌসুম: Kharif 2 | রোপণ: Sep | বৃদ্ধি: Nov to Jan | কাটাই: Feb | গড় তাপমাত্রা: 19.0°C | তাপমাত্রা: 8.0–30°C | গড় আর্দ্রতা: 77.5% | আপেক্ষিক আর্দ্রতা: 85–70% | উৎপাদন: 14118
ফসল: Cauliflower | জেলা: Madaripur | মৌসুম: Kharif 2 | রোপণ: Sep | বৃদ্ধি: Nov to Jan | কাটাই: Feb | গড় তাপমাত্রা: 19.0°C | তাপমাত্রা: 8.0–30°C | গড় আর্দ্রতা: 77.5% | আপেক্ষিক আর্দ্রতা: 85–70% | উৎপাদন: 267
ফসল: Cauliflower | জেলা: Magura | মৌসুম: Kharif 2 | রোপণ: Sep | বৃদ্ধি: Nov to Jan | কাটাই: Feb | গড় তাপমাত্রা: 19.0°C | তাপমাত্রা: 8.0–30°C | গড় আর্দ্রতা: 77.5% | আপেক্ষিক আর্দ্রতা: 85–70% | উৎপাদন: 734
ফসল: Cauliflower | জেলা: Manikganj | মৌসুম: Kharif 2 | রোপণ: Sep | বৃদ্ধি: Nov to Jan | কাটাই: Feb | গড় তাপমাত্রা: 19.0°C | তাপমাত্রা: 8.0–30°C | গড় আর্দ্রতা: 77.5% | আপেক্ষিক আর্দ্রতা: 85–70% | উৎপাদন: 3645
ফসল: Cauliflower | জেলা: Meherpur | মৌসুম: Kharif 2 | রোপণ: Sep | বৃদ্ধি: Nov to Jan | কাটাই: Feb | গড় তাপমাত্রা: 19.0°C | তাপমাত্রা: 8.0–30°C | গড় আর্দ্রতা: 77.5% | আপেক্ষিক আর্দ্রতা: 85–70% | উৎপাদন: 8753
ফসল: Cauliflower | জেলা: Moulvibazar | মৌসুম: Kharif 2 | রোপণ: Sep | বৃদ্ধি: Nov to Jan | কাটাই: Feb | গড় তাপমাত্রা: 19.0°C | তাপমাত্রা: 8.0–30°C | গড় আর্দ্রতা: 77.5% | আপেক্ষিক আর্দ্রতা: 85–70% | উৎপাদন: 1740
ফসল: Cauliflower | জেলা: Munshiganj | মৌসুম: Kharif 2 | রোপণ: Sep | বৃদ্ধি: Nov to Jan | কাটাই: Feb | গড় তাপমাত্রা: 19.0°C | তাপমাত্রা: 8.0–30°C | গড় আর্দ্রতা: 77.5% | আপেক্ষিক আর্দ্রতা: 85–70% | উৎপাদন: 2692
ফসল: Cauliflower | জেলা: Mymensingh | মৌসুম: Kharif 2 | রোপণ: Sep | বৃদ্ধি: Nov to Jan | কাটাই: Feb | গড় তাপমাত্রা: 19.0°C | তাপমাত্রা: 8.0–30°C | গড় আর্দ্রতা: 77.5% | আপেক্ষিক আর্দ্রতা: 85–70% | উৎপাদন: 16965
ফসল: Cauliflower | জেলা: Naogaon | মৌসুম: Kharif 2 | রোপণ: Sep | বৃদ্ধি: Nov to Jan | কাটাই: Feb | গড় তাপমাত্রা: 19.0°C | তাপমাত্রা: 8.0–30°C | গড় আর্দ্রতা: 77.5% | আপেক্ষিক আর্দ্রতা: 85–70% | উৎপাদন: 8966
ফসল: Cauliflower | জেলা: Narail | মৌসুম: Kharif 2 | রোপণ: Sep | বৃদ্ধি: Nov to Jan | কাটাই: Feb | গড় তাপমাত্রা: 19.0°C | তাপমাত্রা: 8.0–30°C | গড় আর্দ্রতা: 77.5% | আপেক্ষিক আর্দ্রতা: 85–70% | উৎপাদন: 1497
ফসল: Cauliflower | জেলা: Narayanganj | মৌসুম: Kharif 2 | রোপণ: Sep | বৃদ্ধি: Nov to Jan | কাটাই: Feb | গড় তাপমাত্রা: 19.0°C | তাপমাত্রা: 8.0–30°C | গড় আর্দ্রতা: 77.5% | আপেক্ষিক আর্দ্রতা: 85–70% | উৎপাদন: 1705
ফসল: Cauliflower | জেলা: Narsingdi | মৌসুম: Kharif 2 | রোপণ: Sep | বৃদ্ধি: Nov to Jan | কাটাই: Feb | গড় তাপমাত্রা: 19.0°C | তাপমাত্রা: 8.0–30°C | গড় আর্দ্রতা: 77.5% | আপেক্ষিক আর্দ্রতা: 85–70% | উৎপাদন: 1751
ফসল: Cauliflower | জেলা: Natore | মৌসুম: Kharif 2 | রোপণ: Sep | বৃদ্ধি: Nov to Jan | কাটাই: Feb | গড় তাপমাত্রা: 19.0°C | তাপমাত্রা: 8.0–30°C | গড় আর্দ্রতা: 77.5% | আপেক্ষিক আর্দ্রতা: 85–70% | উৎপাদন: 5280
ফসল: Cauliflower | জেলা: Netrokona | মৌসুম: Kharif 2 | রোপণ: Sep | বৃদ্ধি: Nov to Jan | কাটাই: Feb | গড় তাপমাত্রা: 19.0°C | তাপমাত্রা: 8.0–30°C | গড় আর্দ্রতা: 77.5% | আপেক্ষিক আর্দ্রতা: 85–70% | উৎপাদন: 1880
ফসল: Cauliflower | জেলা: Nilphamari | মৌসুম: Kharif 2 | রোপণ: Sep | বৃদ্ধি: Nov to Jan | কাটাই: Feb | গড় তাপমাত্রা: 19.0°C | তাপমাত্রা: 8.0–30°C | গড় আর্দ্রতা: 77.5% | আপেক্ষিক আর্দ্রতা: 85–70% | উৎপাদন: 9832
ফসল: Cauliflower | জেলা: Noakhali | মৌসুম: Kharif 2 | রোপণ: Sep | বৃদ্ধি: Nov to Jan | কাটাই: Feb | গড় তাপমাত্রা: 19.0°C | তাপমাত্রা: 8.0–30°C | গড় আর্দ্রতা: 77.5% | আপেক্ষিক আর্দ্রতা: 85–70% | উৎপাদন: 1163
ফসল: Cauliflower | জেলা: Pabna | মৌসুম: Kharif 2 | রোপণ: Sep | বৃদ্ধি: Nov to Jan | কাটাই: Feb | গড় তাপমাত্রা: 19.0°C | তাপমাত্রা: 8.0–30°C | গড় আর্দ্রতা: 77.5% | আপেক্ষিক আর্দ্রতা: 85–70% | উৎপাদন: 12397
ফসল: Cauliflower | জেলা: Panchagar | মৌসুম: Kharif 2 | রোপণ: Sep | বৃদ্ধি: Nov to Jan | কাটাই: Feb | গড় তাপমাত্রা: 19.0°C | তাপমাত্রা: 8.0–30°C | গড় আর্দ্রতা: 77.5% | আপেক্ষিক আর্দ্রতা: 85–70% | উৎপাদন: 5279
ফসল: Cauliflower | জেলা: Patuakhali | মৌসুম: Kharif 2 | রোপণ: Sep | বৃদ্ধি: Nov to Jan | কাটাই: Feb | গড় তাপমাত্রা: 19.0°C | তাপমাত্রা: 8.0–30°C | গড় আর্দ্রতা: 77.5% | আপেক্ষিক আর্দ্রতা: 85–70% | উৎপাদন: 81
ফসল: Cauliflower | জেলা: Pirojpur | মৌসুম: Kharif 2 | রোপণ: Sep | বৃদ্ধি: Nov to Jan | কাটাই: Feb | গড় তাপমাত্রা: 19.0°C | তাপমাত্রা: 8.0–30°C | গড় আর্দ্রতা: 77.5% | আপেক্ষিক আর্দ্রতা: 85–70% | উৎপাদন: 1097
